Date,Open,High,Low,Close,Adj Close,Volume
2017-11-16,491.299988,512.000000,490.450012,510.799988,462.698334,640819
2017-11-17,515.000000,519.950012,506.700012,516.450012,467.816345,913262
2017-11-20,517.000000,517.250000,505.000000,507.500000,459.709229,352455
2017-11-21,506.850006,515.000000,502.100006,507.899994,460.071472,430898
2017-11-22,509.100006,521.500000,509.100006,519.450012,470.533813,784393
2017-11-23,521.000000,523.650024,508.049988,513.299988,464.962952,401262
2017-11-24,513.900024,517.799988,508.000000,512.450012,464.192993,308781
2017-11-27,523.000000,555.000000,516.099976,550.049988,498.252136,2660906
2017-11-28,545.099976,550.000000,541.299988,545.849976,494.447845,533637
2017-11-29,545.099976,562.400024,544.299988,548.700012,497.029449,1242855
2017-11-30,548.000000,550.000000,530.750000,539.200012,488.424011,613815
2017-12-01,539.450012,547.599976,527.450012,529.900024,479.999756,277028
2017-12-04,530.599976,555.099976,530.599976,552.750000,500.697998,1185727
2017-12-05,556.000000,564.000000,534.700012,539.950012,489.103302,1371639
2017-12-06,539.950012,549.549988,536.650024,539.849976,489.012726,549205
2017-12-07,542.000000,559.000000,542.000000,556.900024,504.457245,700508
2017-12-08,556.700012,575.900024,542.400024,546.099976,494.674164,2139850
2017-12-11,550.200012,555.900024,536.400024,545.849976,494.447845,644109
2017-12-12,549.950012,566.000000,544.250000,564.450012,511.296234,1272972
2017-12-13,564.950012,573.000000,560.200012,564.200012,511.069702,971881
2017-12-14,564.250000,572.000000,555.549988,565.599976,512.337830,590777
2017-12-15,570.000000,573.000000,560.599976,566.549988,513.198486,329791
2017-12-18,566.000000,578.900024,537.000000,575.650024,521.441589,765389
2017-12-19,576.099976,580.250000,570.000000,571.299988,517.501099,357364
2017-12-20,572.000000,581.049988,566.049988,577.450012,523.072021,411708
2017-12-21,576.200012,579.900024,573.500000,576.650024,522.347351,252372
2017-12-22,577.799988,604.000000,577.000000,599.700012,543.226868,1462664
2017-12-26,593.000000,603.500000,590.049988,598.450012,542.094482,614201
2017-12-27,596.500000,619.950012,596.099976,611.099976,553.553162,910025
2017-12-28,611.799988,626.500000,608.200012,613.000000,555.274231,1052556
2017-12-29,616.900024,620.349976,598.150024,612.400024,554.730957,545902
2018-01-01,610.799988,618.349976,605.299988,606.900024,549.748718,318744
2018-01-02,603.049988,611.349976,598.000000,605.049988,548.072998,528274
2018-01-03,606.000000,613.799988,595.700012,599.299988,542.864380,853218
2018-01-04,601.000000,605.750000,593.049988,599.900024,543.407959,1122243
2018-01-05,600.500000,605.000000,597.000000,602.299988,545.582031,908732
2018-01-08,602.500000,643.200012,602.500000,632.650024,573.073914,1802300
2018-01-09,632.500000,632.500000,615.349976,626.049988,567.095581,422846
2018-01-10,625.950012,633.000000,620.549988,623.849976,565.102539,854033
2018-01-11,627.000000,638.000000,617.599976,621.200012,562.702148,1164044
2018-01-12,625.000000,637.000000,623.049988,633.750000,574.070251,1045673
2018-01-15,635.000000,640.849976,622.650024,627.500000,568.408936,471138
2018-01-16,631.950012,635.450012,616.599976,619.750000,561.388672,518830
2018-01-17,621.000000,629.799988,615.000000,624.849976,566.008301,686332
2018-01-18,665.200012,693.599976,663.200012,684.150024,619.724182,6947714
2018-01-19,685.000000,706.000000,671.200012,702.400024,636.255615,2401933
2018-01-22,700.000000,764.299988,693.450012,757.349976,686.030884,5595004
2018-01-23,750.000000,775.000000,742.900024,762.549988,690.741211,2763558
2018-01-24,758.000000,784.000000,748.799988,753.450012,684.293030,4376579
2018-01-25,762.799988,770.250000,747.000000,749.549988,680.750916,1800526
2018-01-29,750.000000,770.799988,749.000000,761.950012,692.012817,1733599
2018-01-30,758.000000,772.700012,756.000000,764.450012,694.283386,1023279
2018-01-31,774.000000,779.150024,762.549988,770.000000,699.323914,1590667
2018-02-01,765.549988,769.000000,745.049988,753.599976,684.429138,936000
2018-02-02,750.000000,758.000000,730.200012,735.150024,667.672791,902642
2018-02-05,720.049988,727.950012,683.400024,705.000000,640.290161,1709873
2018-02-06,662.000000,723.500000,662.000000,720.700012,654.549011,2091682
2018-02-07,728.400024,728.450012,714.700012,717.450012,651.597351,893481
2018-02-08,721.000000,750.000000,717.400024,733.299988,665.992432,1430828
2018-02-09,725.000000,732.650024,713.700012,717.200012,651.370361,669860
2018-02-12,721.700012,727.599976,716.200012,722.400024,656.093079,741147
2018-02-14,724.900024,738.750000,719.750000,723.599976,657.182861,1028773
2018-02-15,732.500000,732.500000,694.400024,701.599976,637.202148,540597
2018-02-16,705.400024,720.000000,705.049988,713.200012,647.737366,700799
2018-02-19,708.000000,713.950012,680.549988,691.549988,628.074646,877372
2018-02-20,696.750000,704.950012,687.400024,697.799988,633.750977,480291
2018-02-21,696.000000,728.299988,696.000000,726.150024,659.498779,2196558
2018-02-22,730.000000,743.900024,729.750000,740.700012,672.713257,1953791
2018-02-23,745.950012,836.150024,744.000000,811.900024,737.378113,5970601
2018-02-26,821.400024,825.799988,774.150024,801.849976,728.250427,4040833
2018-02-27,804.000000,812.000000,794.750000,802.700012,729.022461,1493764
2018-02-28,800.150024,820.000000,793.150024,815.099976,740.284363,2762568
2018-03-01,820.000000,824.349976,810.049988,814.049988,739.330566,1343617
2018-03-05,808.250000,871.200012,808.099976,859.549988,780.654419,4171893
2018-03-06,870.000000,870.599976,820.049988,826.099976,750.274597,2558913
2018-03-07,822.000000,849.400024,817.000000,831.299988,754.997375,2935071
2018-03-08,836.000000,843.400024,814.349976,817.200012,742.191589,1748332
2018-03-09,823.000000,829.000000,809.000000,813.849976,739.149048,1201294
2018-03-12,819.000000,828.000000,810.599976,815.150024,740.329712,1266696
2018-03-13,816.250000,825.000000,795.200012,800.849976,727.342224,1627811
2018-03-14,800.000000,815.000000,791.750000,799.549988,726.161560,2064666
2018-03-15,801.549988,849.900024,801.549988,843.650024,766.213867,3644018
2018-03-16,839.000000,842.950012,809.099976,812.349976,737.786743,2317309
2018-03-19,819.500000,819.500000,772.400024,779.400024,707.861084,2165988
2018-03-20,772.000000,782.900024,751.200012,772.950012,702.003235,3039294
2018-03-21,780.000000,807.000000,779.250000,790.900024,718.305603,3525369
2018-03-22,793.000000,795.000000,767.549988,772.650024,701.730835,1811863
2018-03-23,760.000000,787.000000,744.650024,782.750000,710.903564,2566950
2018-03-26,779.950012,786.000000,767.000000,771.900024,701.049500,1917738
2018-03-27,776.700012,781.950012,770.099976,772.799988,701.866882,1188074
2018-03-28,775.250000,780.000000,767.200012,771.950012,701.094910,1567402
2018-04-02,782.000000,812.799988,772.500000,810.200012,735.833923,2650454
2018-04-03,801.000000,809.400024,792.400024,800.650024,727.160583,979266
2018-04-04,807.900024,808.450012,776.750000,779.549988,707.997253,997207
2018-04-05,790.900024,807.700012,790.000000,805.950012,731.974243,1772130
2018-04-06,806.950012,840.549988,805.599976,831.700012,755.360657,2996695
2018-04-09,840.000000,848.500000,808.299988,822.250000,746.778076,2063424
2018-04-10,824.450012,845.849976,823.000000,827.750000,751.773193,2429594
2018-04-11,830.000000,842.200012,825.000000,829.950012,753.771301,1228266
2018-04-12,835.000000,847.000000,833.099976,836.400024,759.629211,1871051
2018-04-13,840.599976,859.000000,830.099976,852.150024,773.933594,3021559
2018-04-16,843.500000,872.000000,840.599976,868.849976,789.100708,2623973
2018-04-17,870.099976,884.950012,861.000000,882.950012,801.906738,2788226
2018-04-18,884.000000,895.849976,859.849976,865.099976,785.694946,3311973
2018-04-19,895.000000,902.000000,879.000000,897.599976,815.211853,5773178
2018-04-20,908.799988,1013.450012,903.049988,979.849976,889.912415,11466392
2018-04-23,978.950012,1027.699951,966.299988,1000.599976,908.757813,8986864
2018-04-24,1005.000000,1011.799988,978.000000,999.950012,908.167480,4012024
2018-04-25,993.000000,1042.500000,993.000000,1033.699951,940.701111,6427671
2018-04-26,1046.599976,1088.000000,1035.750000,1070.599976,974.281372,5349404
2018-04-27,1080.300049,1080.300049,1043.250000,1050.699951,956.171631,2486572
2018-04-30,1063.750000,1098.000000,1053.000000,1084.599976,987.021973,2842415
2018-05-02,1086.949951,1101.199951,1041.800049,1051.650024,957.036377,1793498
2018-05-03,1055.199951,1091.599976,1025.849976,1031.849976,939.017639,3878653
2018-05-04,1032.000000,1037.949951,997.049988,1010.049988,919.178894,3284715
2018-05-07,1020.000000,1034.000000,1006.549988,1014.750000,923.455994,1298823
2018-05-08,1024.800049,1045.699951,1018.000000,1031.300049,938.517090,2532266
2018-05-09,1035.949951,1042.000000,1011.150024,1018.049988,926.459167,1820504
2018-05-10,1026.000000,1034.000000,1014.200012,1016.799988,925.321594,1385624
2018-05-11,1026.800049,1028.000000,995.950012,1007.549988,916.903809,1512123
2018-05-14,1011.700012,1011.700012,987.799988,994.099976,904.663757,1331607
2018-05-15,983.400024,1021.799988,983.400024,1001.150024,911.079590,1854585
2018-05-16,999.950012,1014.200012,994.049988,1005.250000,914.810669,1049191
2018-05-17,1017.599976,1017.799988,995.900024,1001.700012,911.580078,744864
2018-05-18,1004.000000,1011.799988,998.799988,1006.349976,915.811707,829188
2018-05-21,1018.500000,1036.400024,1009.500000,1029.599976,936.970032,2073515
2018-05-22,1034.949951,1040.000000,1011.150024,1018.900024,927.232666,1342710
2018-05-23,1021.500000,1045.000000,1018.000000,1033.900024,940.883057,1219984
2018-05-24,1041.000000,1055.000000,1030.349976,1038.349976,944.932739,1358248
2018-05-25,1041.650024,1052.000000,1020.000000,1023.599976,931.509766,1089298
2018-05-28,1035.699951,1036.349976,1006.000000,1011.450012,920.452942,749223
2018-05-29,1013.000000,1037.000000,1005.400024,1018.450012,926.823120,1199307
2018-05-30,1018.950012,1029.400024,1012.599976,1019.049988,927.369080,582903
2018-05-31,1024.949951,1025.150024,1002.500000,1007.950012,917.267822,1218668
2018-06-01,1015.950012,1025.000000,984.000000,1006.700012,916.130310,1293503
2018-06-04,1011.750000,1011.799988,992.400024,999.849976,909.896606,638201
2018-06-05,1003.750000,1009.900024,966.950012,990.849976,901.706238,1047824
2018-06-06,994.049988,1020.200012,970.150024,1013.799988,922.591431,1096128
2018-06-07,1022.799988,1026.599976,1009.099976,1013.400024,922.227539,572990
2018-06-08,1016.849976,1038.000000,1010.549988,1028.300049,935.786926,875389
2018-06-11,1033.000000,1036.650024,1019.000000,1032.900024,939.973206,548900
2018-06-12,1030.050049,1051.500000,1022.000000,1044.000000,950.074463,1204328
2018-06-13,1048.949951,1053.000000,1024.199951,1028.750000,936.196411,1007461
2018-06-14,1020.049988,1023.400024,985.099976,992.750000,903.435242,2227827
2018-06-15,1001.000000,1008.950012,988.549988,1002.500000,912.308167,1308496
2018-06-18,1007.950012,1008.450012,988.000000,991.900024,902.661804,641852
2018-06-19,994.000000,994.099976,973.849976,984.250000,895.700012,906317
2018-06-20,989.950012,1004.750000,979.400024,996.200012,906.574951,987342
2018-06-21,998.000000,1009.950012,980.349976,989.849976,900.796143,1007610
2018-06-22,992.900024,994.000000,976.750000,983.849976,895.335999,615604
2018-06-25,985.849976,986.349976,946.700012,953.200012,867.443542,1366241
2018-06-26,952.000000,972.500000,916.549988,967.049988,880.047363,2224769
2018-06-27,973.700012,986.599976,945.349976,973.150024,885.598694,2198459
2018-06-28,971.000000,979.799988,949.049988,953.000000,867.261536,1169352
2018-06-29,958.049988,994.799988,958.049988,986.900024,898.111633,1049747
2018-07-02,993.000000,998.400024,979.500000,991.150024,901.979248,964096
2018-07-03,985.150024,1008.799988,981.099976,1004.549988,914.173584,898479
2018-07-04,1009.750000,1016.200012,1001.200012,1008.250000,917.540771,789424
2018-07-05,1020.599976,1020.950012,984.950012,998.700012,908.849976,1052202
2018-07-06,1002.000000,1005.000000,983.000000,993.450012,904.072266,733238
2018-07-09,1001.700012,1019.500000,988.000000,1011.950012,923.697266,993618
2018-07-10,1016.000000,1052.000000,1016.000000,1036.300049,948.736328,1776116
2018-07-11,1041.849976,1068.699951,1024.000000,1048.349976,959.768066,3249608
2018-07-12,1054.300049,1082.400024,1032.849976,1076.849976,985.859802,2124658
2018-07-13,1080.000000,1091.699951,1052.250000,1066.800049,976.659058,2359391
2018-07-16,1065.000000,1087.000000,1052.099976,1080.650024,989.338989,1737976
2018-07-17,1084.000000,1093.500000,1066.099976,1081.000000,989.659302,2392150
2018-07-18,1086.000000,1099.900024,1045.000000,1061.800049,972.081665,3014790
2018-07-19,1046.000000,1053.250000,932.349976,971.150024,889.091248,13385207
2018-07-20,974.900024,1004.900024,971.299988,976.849976,894.309509,5575914
2018-07-23,979.000000,986.200012,934.450012,959.700012,878.608765,2253510
2018-07-24,957.099976,989.950012,949.549988,970.400024,888.404602,2108627
