Date,Open,High,Low,Close,Adj Close,Volume
2017-02-15,10464.049805,10550.500000,10318.950195,10427.650391,10427.650391,0
2017-02-16,10488.950195,10640.500000,10488.950195,10628.049805,10628.049805,0
2017-02-17,10674.200195,10676.000000,10483.900391,10527.200195,10527.200195,0
2017-02-20,10544.450195,10740.299805,10516.950195,10671.250000,10671.250000,0
2017-02-21,10716.700195,10801.599609,10643.900391,10680.750000,10680.750000,0
2017-02-22,10685.549805,10692.950195,10497.000000,10514.799805,10514.799805,0
2017-02-23,10545.450195,10737.349609,10531.700195,10689.650391,10689.650391,0
2017-02-27,10663.250000,10776.650391,10658.299805,10706.700195,10706.700195,0
2017-02-28,10732.799805,10759.400391,10645.299805,10680.950195,10680.950195,0
2017-03-01,10674.849609,10777.599609,10658.400391,10748.049805,10748.049805,0
2017-03-02,10779.650391,10806.950195,10717.000000,10741.599609,10741.599609,0
2017-03-03,10701.349609,10819.299805,10657.700195,10806.250000,10806.250000,0
2017-03-06,10736.799805,10812.650391,10706.750000,10779.049805,10779.049805,0
2017-03-07,10794.299805,10820.099609,10750.900391,10799.099609,10799.099609,0
2017-03-08,10791.450195,10793.500000,10687.450195,10739.450195,10739.450195,0
2017-03-09,10753.700195,10757.700195,10694.450195,10724.750000,10724.750000,0
2017-03-10,10758.200195,10821.849609,10718.349609,10749.849609,10749.849609,0
2017-03-14,10850.000000,10927.299805,10821.400391,10879.250000,10879.250000,0
2017-03-15,10899.950195,10905.950195,10677.750000,10696.549805,10696.549805,0
2017-03-16,10765.650391,10838.150391,10752.200195,10822.099609,10822.099609,0
2017-03-17,10893.849609,10920.349609,10787.200195,10900.750000,10900.750000,0
2017-03-20,10877.150391,10879.450195,10750.599609,10776.750000,10776.750000,0
2017-03-21,10769.099609,10823.700195,10751.299805,10787.200195,10787.200195,0
2017-03-22,10717.099609,10831.750000,10710.799805,10783.299805,10783.299805,0
2017-03-23,10794.250000,10863.849609,10785.700195,10850.799805,10850.799805,0
2017-03-24,10843.250000,10851.450195,10753.450195,10768.950195,10768.950195,0
2017-03-27,10735.500000,10787.200195,10630.849609,10648.500000,10648.500000,0
2017-03-28,10675.049805,10749.099609,10658.549805,10681.049805,10681.049805,0
2017-03-29,10712.000000,10761.049805,10661.049805,10741.250000,10741.250000,0
2017-03-30,10734.950195,10767.799805,10692.900391,10730.750000,10730.750000,0
2017-03-31,10735.599609,10752.349609,10634.900391,10703.250000,10703.250000,0
2017-04-03,10728.650391,10732.849609,10571.500000,10592.000000,10592.000000,0
2017-04-05,10596.250000,10597.200195,10493.000000,10510.299805,10510.299805,0
2017-04-06,10499.750000,10545.599609,10475.849609,10538.150391,10538.150391,0
2017-04-07,10532.450195,10568.799805,10470.549805,10485.750000,10485.750000,0
2017-04-10,10511.599609,10542.700195,10304.950195,10338.150391,10338.150391,0
2017-04-11,10341.549805,10422.299805,10332.450195,10398.849609,10398.849609,0
2017-04-12,10408.150391,10420.349609,10290.500000,10323.450195,10323.450195,0
2017-04-13,10339.849609,10407.150391,10034.599609,10064.200195,10064.200195,0
2017-04-17,10045.400391,10056.549805,9975.450195,10000.900391,10000.900391,0
2017-04-18,10021.150391,10075.799805,9964.650391,9981.549805,9981.549805,0
2017-04-19,9925.250000,10059.450195,9901.650391,9944.799805,9944.799805,0
2017-04-20,9965.799805,10056.250000,9948.950195,10039.049805,10039.049805,0
2017-04-21,10083.500000,10103.799805,9978.500000,10008.150391,10008.150391,0
2017-04-24,9979.799805,10070.950195,9938.599609,10058.349609,10058.349609,0
2017-04-25,10081.549805,10113.000000,10038.150391,10091.250000,10091.250000,0
2017-04-26,10157.599609,10162.650391,9944.400391,9966.750000,9966.750000,0
2017-04-27,9965.049805,10045.500000,9965.049805,10012.349609,10012.349609,0
2017-04-28,10020.450195,10023.700195,9920.700195,9943.700195,9943.700195,0
2017-05-02,10000.799805,10042.849609,9960.200195,10006.349609,10006.349609,0
2017-05-03,10043.000000,10151.349609,9995.250000,10131.049805,10131.049805,0
2017-05-04,10155.049805,10170.000000,10055.000000,10106.500000,10106.500000,0
2017-05-05,10084.500000,10101.950195,10031.099609,10086.349609,10086.349609,0
2017-05-08,10113.799805,10222.150391,10085.599609,10209.150391,10209.150391,0
2017-05-09,10246.000000,10294.250000,10211.400391,10279.599609,10279.599609,0
2017-05-10,10283.349609,10296.450195,10183.799805,10219.549805,10219.549805,0
2017-05-11,10293.299805,10300.500000,10216.299805,10256.099609,10256.099609,0
2017-05-12,10275.599609,10378.799805,10264.400391,10367.299805,10367.299805,0
2017-05-15,10399.700195,10400.450195,10293.400391,10339.750000,10339.750000,0
2017-05-16,10364.400391,10474.450195,10356.549805,10461.299805,10461.299805,0
2017-05-17,10461.000000,10485.700195,10371.549805,10437.299805,10437.299805,0
2017-05-18,10382.400391,10705.900391,10371.700195,10545.599609,10545.599609,0
2017-05-19,10565.750000,10574.599609,10410.299805,10456.349609,10456.349609,0
2017-05-22,10486.799805,10538.650391,10454.950195,10504.849609,10504.849609,0
2017-05-23,10535.900391,10583.200195,10480.750000,10510.200195,10510.200195,0
2017-05-24,10510.950195,10536.150391,10444.200195,10509.200195,10509.200195,0
2017-05-25,10568.150391,10761.049805,10546.900391,10738.349609,10738.349609,0
2017-05-26,10741.750000,10792.750000,10683.750000,10735.400391,10735.400391,0
2017-05-29,10611.450195,10633.299805,10467.349609,10568.349609,10568.349609,0
2017-05-30,10535.349609,10627.250000,10496.299805,10609.000000,10609.000000,0
2017-05-31,10589.799805,10617.450195,10522.650391,10549.099609,10549.099609,0
2017-06-01,10508.700195,10625.349609,10478.400391,10574.700195,10574.700195,0
2017-06-02,10598.500000,10647.000000,10564.099609,10608.950195,10608.950195,0
2017-06-05,10608.849609,10677.650391,10585.700195,10660.099609,10660.099609,0
2017-06-06,10749.400391,11016.099609,10733.650391,10907.250000,10907.250000,0
2017-06-07,10930.400391,10941.150391,10533.150391,10701.250000,10701.250000,0
2017-06-08,10684.799805,10696.849609,10520.950195,10550.000000,10550.000000,0
2017-06-09,10484.299805,10500.099609,10373.099609,10442.650391,10442.650391,0
2017-06-12,10412.500000,10512.250000,10314.400391,10470.750000,10470.750000,0
2017-06-13,10389.299805,10458.549805,10318.950195,10339.000000,10339.000000,0
2017-06-14,10370.250000,10375.599609,10291.500000,10366.099609,10366.099609,0
2017-06-15,10383.900391,10385.099609,10262.049805,10278.049805,10278.049805,0
2017-06-16,10262.700195,10326.950195,10161.500000,10189.500000,10189.500000,0
2017-06-19,10214.150391,10247.450195,10162.000000,10197.900391,10197.900391,0
2017-06-20,10220.099609,10300.700195,10177.299805,10289.950195,10289.950195,0
2017-06-21,10289.200195,10289.200195,10191.700195,10223.400391,10223.400391,0
2017-06-22,10255.750000,10354.650391,10167.099609,10199.549805,10199.549805,0
2017-06-23,10226.250000,10253.400391,10155.849609,10170.599609,10170.599609,0
2017-06-27,10160.000000,10203.000000,10045.099609,10068.849609,10068.849609,0
2017-06-28,10100.650391,10148.950195,10060.650391,10133.549805,10133.549805,0
2017-06-29,10183.299805,10238.950195,10105.900391,10124.400391,10124.400391,0
2017-06-30,10098.549805,10173.849609,10071.549805,10155.049805,10155.049805,0
2017-07-03,10174.299805,10209.950195,10075.799805,10189.849609,10189.849609,0
2017-07-04,10215.250000,10256.549805,10150.000000,10213.400391,10213.400391,0
2017-07-05,10196.049805,10196.049805,10137.000000,10160.650391,10160.650391,0
2017-07-06,10151.549805,10198.200195,10127.049805,10148.900391,10148.900391,0
2017-07-07,10125.650391,10151.500000,10073.950195,10087.799805,10087.799805,0
2017-07-10,10214.299805,10377.099609,9946.349609,10360.099609,10360.099609,0
2017-07-11,10333.299805,10611.950195,10333.299805,10430.000000,10430.000000,0
2017-07-12,10440.700195,10467.900391,10385.650391,10401.500000,10401.500000,0
2017-07-13,10428.099609,10495.500000,10394.950195,10440.549805,10440.549805,0
2017-07-14,10442.549805,10463.299805,10306.799805,10330.650391,10330.650391,0
2017-07-17,10371.700195,10512.799805,10356.950195,10445.849609,10445.849609,0
2017-07-18,10455.150391,10608.900391,10454.950195,10493.200195,10493.200195,0
2017-07-19,10506.750000,10606.549805,10494.049805,10583.799805,10583.799805,0
2017-07-20,10587.450195,10593.950195,10474.849609,10491.150391,10491.150391,0
2017-07-21,10573.000000,10726.099609,10561.950195,10711.549805,10711.549805,0
2017-07-24,10734.150391,10846.549805,10734.049805,10823.549805,10823.549805,0
2017-07-25,10813.599609,10827.450195,10738.500000,10810.349609,10810.349609,0
2017-07-26,10810.700195,10839.349609,10752.299805,10782.950195,10782.950195,0
2017-07-27,10795.099609,10905.200195,10577.950195,10612.299805,10612.299805,0
2017-07-28,10627.500000,10722.700195,10511.099609,10699.450195,10699.450195,0
2017-07-31,10665.299805,10802.400391,10637.799805,10755.750000,10755.750000,0
2017-08-01,10808.099609,10887.799805,10767.400391,10801.849609,10801.849609,0
2017-08-02,10806.799805,10836.650391,10702.299805,10727.349609,10727.349609,0
2017-08-03,10736.500000,10762.500000,10672.750000,10682.500000,10682.500000,0
2017-08-04,10695.150391,10771.849609,10681.650391,10757.950195,10757.950195,0
2017-08-07,10749.700195,10757.900391,10659.450195,10678.799805,10678.799805,0
2017-08-08,10700.799805,10708.299805,10581.849609,10623.700195,10623.700195,0
2017-08-09,10607.400391,10655.349609,10594.450195,10613.549805,10613.549805,0
2017-08-10,10590.349609,10700.900391,10586.150391,10662.349609,10662.349609,0
2017-08-11,10623.650391,10718.150391,10587.700195,10647.049805,10647.049805,0
2017-08-14,10669.150391,10692.450195,10569.099609,10587.299805,10587.299805,0
2017-08-16,10621.099609,10683.799805,10575.049805,10659.700195,10659.700195,0
2017-08-17,10784.599609,10839.950195,10688.849609,10797.799805,10797.799805,0
2017-08-18,10768.000000,10768.000000,10474.700195,10570.000000,10570.000000,0
2017-08-21,10574.299805,10618.049805,10408.450195,10440.049805,10440.049805,0
2017-08-22,10533.400391,10541.849609,10422.000000,10446.250000,10446.250000,0
2017-08-23,10479.650391,10509.599609,10401.049805,10478.250000,10478.250000,0
2017-08-24,10550.200195,10566.849609,10486.049805,10503.900391,10503.900391,0
2017-08-28,10603.450195,10638.400391,10574.500000,10592.299805,10592.299805,0
2017-08-29,10593.000000,10596.150391,10475.500000,10506.000000,10506.000000,0
2017-08-30,10565.200195,10580.000000,10474.150391,10493.250000,10493.250000,0
2017-08-31,10528.049805,10578.700195,10453.099609,10558.250000,10558.250000,0
2017-09-01,10537.599609,10563.799805,10455.650391,10514.400391,10514.400391,0
2017-09-04,null,null,null,null,null,null
2017-09-05,10455.549805,10506.500000,10427.500000,10498.000000,10498.000000,0
2017-09-06,10472.099609,10484.650391,10407.900391,10421.650391,10421.650391,0
2017-09-07,10466.049805,10477.299805,10423.250000,10460.950195,10460.950195,0
2017-09-08,10488.950195,10499.299805,10444.299805,10456.650391,10456.650391,0
2017-09-11,10496.700195,10520.750000,10447.250000,10459.500000,10459.500000,0
2017-09-12,10514.150391,10517.500000,10443.200195,10501.099609,10501.099609,0
2017-09-13,10520.750000,10593.000000,10475.900391,10505.299805,10505.299805,0
2017-09-14,10438.200195,10505.250000,10428.450195,10496.049805,10496.049805,0
2017-09-15,10519.650391,10621.650391,10479.950195,10599.750000,10599.750000,0
2017-09-18,10601.400391,10675.049805,10601.349609,10649.500000,10649.500000,0
2017-09-19,10658.349609,10668.650391,10611.900391,10654.849609,10654.849609,0
2017-09-20,10694.000000,10694.000000,10588.150391,10651.349609,10651.349609,0
2017-09-21,10652.549805,10670.750000,10599.950195,10653.849609,10653.849609,0
2017-09-22,10628.500000,10672.950195,10593.250000,10632.099609,10632.099609,0
2017-09-25,10604.299805,10653.549805,10513.299805,10569.150391,10569.150391,0
2017-09-26,10575.200195,10604.150391,10481.950195,10548.500000,10548.500000,0
2017-09-27,10576.250000,10587.049805,10516.400391,10544.200195,10544.200195,0
2017-09-28,10544.150391,10613.250000,10470.549805,10521.900391,10521.900391,0
2017-09-29,10543.400391,10576.950195,10454.049805,10475.349609,10475.349609,0
2017-10-03,10534.450195,10568.500000,10507.549805,10546.099609,10546.099609,0
2017-10-04,10551.750000,10578.349609,10502.150391,10539.849609,10539.849609,0
2017-10-05,10546.450195,10581.299805,10514.250000,10524.650391,10524.650391,0
2017-10-06,10532.200195,10665.599609,10527.549805,10655.349609,10655.349609,0
2017-10-09,10637.349609,10694.250000,10622.799805,10680.200195,10680.200195,0
2017-10-10,10734.549805,10771.950195,10712.049805,10726.200195,10726.200195,0
2017-10-11,10722.099609,10811.049805,10720.450195,10785.250000,10785.250000,0
2017-10-12,10801.299805,10891.250000,10782.700195,10881.299805,10881.299805,0
2017-10-13,10915.049805,10997.099609,10880.000000,10924.200195,10924.200195,0
2017-10-16,10936.849609,10978.000000,10921.900391,10961.599609,10961.599609,0
2017-10-17,10946.849609,11006.650391,10910.400391,10942.700195,10942.700195,0
2017-10-18,10943.299805,11014.049805,10898.650391,10910.150391,10910.150391,0
2017-10-19,10911.500000,10934.849609,10872.799805,10890.799805,10890.799805,0
2017-10-23,10901.250000,11013.400391,10863.150391,10997.849609,10997.849609,0
2017-10-24,11056.349609,11057.299805,10860.349609,10884.799805,10884.799805,0
2017-10-25,10829.799805,10986.500000,10799.349609,10925.450195,10925.450195,0
2017-10-26,10915.650391,10945.450195,10836.000000,10883.049805,10883.049805,0
2017-10-27,10901.299805,10911.650391,10831.250000,10862.049805,10862.049805,0
2017-10-30,10892.549805,10913.900391,10842.950195,10854.299805,10854.299805,0
2017-10-31,10793.099609,10870.549805,10781.000000,10837.900391,10837.900391,0
2017-11-01,10877.849609,10887.799805,10772.250000,10817.299805,10817.299805,0
2017-11-02,10802.500000,10884.500000,10788.000000,10845.849609,10845.849609,0
2017-11-03,10840.299805,10873.950195,10824.950195,10839.049805,10839.049805,0
2017-11-06,10834.000000,10952.349609,10820.049805,10929.900391,10929.900391,0
2017-11-07,10942.400391,11243.200195,10934.500000,11172.099609,11172.099609,0
2017-11-08,11227.700195,11306.450195,11197.599609,11245.900391,11245.900391,0
2017-11-09,11275.450195,11301.250000,11201.650391,11248.450195,11248.450195,0
2017-11-10,11270.000000,11272.000000,11151.099609,11222.549805,11222.549805,0
2017-11-13,11188.500000,11341.500000,11188.500000,11236.200195,11236.200195,0
2017-11-14,11240.549805,11275.650391,11139.799805,11168.750000,11168.750000,0
2017-11-15,11158.000000,11211.700195,11110.799805,11122.900391,11122.900391,0
2017-11-16,11145.549805,11343.599609,11059.000000,11317.250000,11317.250000,0
2017-11-17,11311.950195,11311.950195,11127.000000,11150.000000,11150.000000,0
2017-11-20,11161.700195,11173.650391,11072.950195,11100.099609,11100.099609,0
2017-11-21,11120.799805,11166.349609,11087.150391,11119.450195,11119.450195,0
