close_time,open,high,low,close,volume,quote_volume
2022-07-29,22972.22,24198.95,22600.0,23853.11,3456.33426232,80790016.26108423
2022-07-30,23856.91,24445.0,23438.5,23785.31,2536.49166787,60616987.3335665
2022-07-31,23777.85,24676.0,23523.29,23644.58,1739.57494563,41849705.79657254
2022-08-01,23652.53,24190.09,23241.0,23322.53,1624.15172546,38525308.357359275
2022-08-02,23287.38,23511.5,22861.0,23282.92,1310.17180502,30410139.521372635
2022-08-03,23291.67,23468.33,22665.98,23001.52,1441.50641868,33164133.134088833
2022-08-04,22997.07,23642.14,22686.12,22835.88,1306.29502305,30306268.50459749
2022-08-05,22830.37,23228.77,22400.0,22615.24,1537.96629545,35116128.82816926
2022-08-06,22630.14,23478.0,22587.94,23326.4,2070.35989801,47803052.07808947
2022-08-07,23326.5,23354.54,22919.76,22956.61,672.14529689,15579764.486435551
2022-08-08,22946.0,23411.55,22855.14,23187.62,691.3833738,16010916.643099545
2022-08-09,23177.72,24246.06,23169.64,23821.68,1845.04091771,43947988.15874847
2022-08-10,23811.29,23927.44,22880.22,23164.78,1206.11169091,28197892.871612456
2022-08-11,23151.68,24228.0,22668.57,23964.0,2251.388441,53321124.356857166
2022-08-12,23961.0,24921.0,23867.0,23959.0,1964.2043205,47978049.13348291
2022-08-13,23957.0,24459.0,23615.0,24407.0,1258.79271631,30202774.89809802
2022-08-14,24421.0,24900.0,24301.0,24456.0,891.42169723,21895443.93395562
2022-08-15,24459.0,25053.0,24161.0,24320.0,1360.86975366,33514619.29834236
2022-08-16,24324.0,25212.0,23782.0,24110.0,1764.96054871,42924997.75919258
2022-08-17,24103.0,24250.0,23673.0,23867.0,761.78640254,18219238.48197092
2022-08-18,23866.0,24448.0,23176.0,23340.0,1814.51630224,42933887.63330215
2022-08-19,23348.0,23593.0,23103.0,23201.0,888.93580166,20812604.32157365
2022-08-20,23192.0,23202.0,20785.0,20841.0,3558.4209748,77330554.68023556
2022-08-21,20840.0,21368.0,20769.0,21146.0,1475.27766281,31116322.83031529
2022-08-22,21150.0,21778.0,21070.0,21514.0,1070.7625595,22939576.61263635
2022-08-23,21517.0,21530.0,20901.0,21411.0,1428.98968096,30328147.92708555
2022-08-24,21404.0,21672.0,20899.0,21520.0,1237.15547461,26451988.64995413
2022-08-25,21523.0,21892.0,21142.0,21372.0,1825.65585841,39215474.43367743
2022-08-26,21364.0,21813.0,21319.0,21571.0,1134.96366241,24532754.64968556
2022-08-27,21550.0,21870.0,20119.0,20250.0,3482.0913778,73281831.92308575
2022-08-28,20242.0,20376.0,19766.0,20045.0,1322.83765891,26602720.31204263
2022-08-29,20044.0,20159.0,19526.0,19557.0,883.35771116,17575744.757203177
2022-08-30,19571.0,20415.0,19557.0,20302.0,1226.5339045,24568871.73443648
2022-08-31,20300.0,20575.0,19552.0,19819.0,2061.62816733,41338997.6147764
2022-09-01,19836.0,20490.0,19822.0,20059.0,2271.16555773,45833691.68831057
2022-09-02,20049.0,20202.0,19573.0,20128.0,1841.61890225,36711952.03065773
2022-09-03,20133.0,20440.0,19762.0,19959.0,1704.54970941,34261589.62666236
2022-09-04,19950.0,20053.0,19667.0,19840.0,454.45221631,9008396.95896846
2022-09-05,19840.0,20025.0,19586.0,20007.0,468.46460815,9277632.62600972
2022-09-06,20014.0,20051.0,19634.0,19794.0,975.96352852,19312015.99974217
2022-09-07,19799.0,20181.0,18669.0,18789.0,3216.97354596,62054840.21016067
2022-09-08,18808.0,19456.0,18540.0,19276.0,1946.27402334,36958187.59941169
2022-09-09,19301.0,19454.0,19023.0,19322.0,1759.19295086,33870486.33875873
2022-09-10,19327.0,21610.0,19303.0,21371.0,4009.32373236,83178528.1079751
2022-09-11,21371.0,21814.0,21125.0,21672.0,1355.39296702,29038653.53172473
2022-09-12,21663.0,21871.0,21360.0,21835.0,844.39459098,18257741.51628272
2022-09-13,21836.0,22485.0,21565.0,22401.0,2496.98699671,55266890.58530133
2022-09-14,22396.0,22781.0,19862.0,20177.0,3927.08003147,83911877.04701719
2022-09-15,20175.0,20526.0,19623.0,20233.0,2793.90630535,56379304.26137756
2022-09-16,20226.0,20432.0,19500.0,19691.0,2531.5711628,50503842.97578518
2022-09-17,19704.0,19887.0,19330.0,19802.0,2514.42684614,49455199.22908969
2022-09-18,19802.0,20187.0,19757.0,20114.0,947.27782708,18918676.69266095
2022-09-19,20116.0,20116.0,19343.0,19419.0,1609.63965374,31780323.6850489
2022-09-20,19418.0,19679.0,18271.0,19538.0,3418.2169402,64747326.66231721
2022-09-21,19535.0,19634.0,18717.0,18878.0,2544.25288865,48549075.24848702
2022-09-22,18877.0,19902.0,18157.0,18466.0,5332.93776764,101475837.30930196
2022-09-23,18458.0,19541.0,18368.0,19403.0,2607.0417597,49569827.68806262
2022-09-24,19411.0,19491.0,18533.0,19294.0,2593.18338023,49238741.75411841
2022-09-25,19291.0,19309.0,18817.0,18921.0,922.02394143,17570704.50644977
2022-09-26,18919.0,19182.0,18636.0,18810.0,979.44306377,18531712.53814791
2022-09-27,18809.0,19313.0,18690.0,19226.0,3167.38799752,60302687.43554585
2022-09-28,19233.0,20381.0,18822.0,19075.0,4423.71693902,86926314.98308346
2022-09-29,19085.0,19770.0,18461.0,19413.0,3817.64021997,72811817.3954043
2022-09-30,19413.0,19630.0,18852.0,19592.0,1812.62118977,35023139.44677914
2022-10-01,19593.0,20171.0,19152.0,19425.0,2413.78432301,47275300.14704867
2022-10-02,19419.0,19484.0,19174.0,19312.0,378.60698732,7311579.00805326
2022-10-03,19306.0,19395.0,18931.0,19051.0,518.03380521,9916692.85794973
2022-10-04,19060.0,19715.0,18975.0,19636.0,1109.13176723,21518121.66281407
2022-10-05,19633.0,20469.0,19497.0,20343.0,2455.5428922,49321777.45172939
2022-10-06,20343.0,20366.0,19735.0,20162.0,1789.84892196,35873854.56396509
2022-10-07,20161.0,20447.0,19864.0,19951.0,1438.88952495,28956436.52735181
2022-10-08,19960.0,20056.0,19335.0,19532.0,1290.58016407,25441997.70314497
2022-10-09,19533.0,19624.0,19259.0,19420.0,517.31876324,10053498.2444038
2022-10-10,19421.0,19604.0,19324.0,19445.0,707.27451611,13775608.44613477
2022-10-11,19436.0,19525.0,19029.0,19131.0,1052.98301829,20282936.31365746
2022-10-12,19131.0,19265.0,18853.0,19059.0,1332.93245318,25409301.65285506
2022-10-13,19061.0,19229.0,18967.0,19157.0,870.27070879,16634472.9648775
2022-10-14,19156.0,19504.0,18183.0,19377.0,2920.78208384,54976709.73822872
2022-10-15,19374.0,19947.0,19083.0,19181.0,1313.80111372,25694072.62179085
2022-10-16,19184.0,19229.0,18990.0,19066.0,331.43098278,6339390.38998539
2022-10-17,19072.0,19425.0,19067.0,19264.0,417.01160964,8017122.40642974
2022-10-18,19262.0,19672.0,19160.0,19547.0,1141.62350258,22185807.56490898
2022-10-19,19547.0,19700.0,19099.0,19334.0,1524.52635389,29676509.83097287
2022-10-20,19329.0,19356.0,19078.0,19126.0,1302.59535401,25016342.53145579
2022-10-21,19128.0,19340.0,18913.0,19043.0,1491.66449329,28525849.08799693
2022-10-22,19043.0,19245.0,18660.0,19165.0,1923.43991085,36549807.61087832
2022-10-23,19166.0,19250.0,19118.0,19206.0,455.42088912,8737551.43307227
2022-10-24,19208.0,19689.0,19079.0,19574.0,1195.62013587,23184856.07085684
2022-10-25,19576.0,19588.0,19169.0,19332.0,1155.8634844,22367700.20867085
2022-10-26,19332.0,20418.0,19222.0,20087.0,2804.51314609,55623201.84404598
2022-10-27,20096.0,21012.0,20062.0,20775.0,2711.06904662,55839801.43277357
2022-10-28,20771.0,20872.0,20210.0,20296.0,1669.88399576,34382844.29563916
2022-10-29,20295.0,20750.0,20008.0,20599.0,1827.61380674,37302839.85541456
2022-10-30,20596.0,21078.0,20566.0,20821.0,1213.18946622,25274456.35596826
2022-10-31,20820.0,20931.0,20525.0,20628.0,679.83876303,14076142.03099118
2022-11-01,20631.0,20833.0,20243.0,20498.0,1879.18916185,38519184.31384139
2022-11-02,20493.0,20681.0,20334.0,20480.0,1276.69180973,26174467.8116201
2022-11-03,20480.0,20802.0,20055.0,20154.0,2292.08236192,46837858.43868516
2022-11-04,20152.0,20387.0,20039.0,20209.0,1004.11893277,20334150.92242927
2022-11-05,20209.0,21290.0,20184.0,21153.0,3501.47535754,73048092.29186808
2022-11-06,21152.0,21473.0,21089.0,21301.0,774.12522007,16509191.97945469
2022-11-07,21299.0,21364.0,20899.0,20907.0,551.95849001,11681448.88567247
2022-11-08,20899.0,21070.0,20400.0,20590.0,1417.99563473,29407970.66131653
2022-11-09,20591.0,20669.0,17114.0,18550.0,12035.90178845,229499187.825372
2022-11-10,18546.0,18588.0,15632.0,15877.0,8350.5654456,143880641.32446265
2022-11-11,15900.0,18150.0,15748.0,17551.0,8375.25692463,142120105.78839606
2022-11-12,17548.0,17645.0,16394.0,17007.0,5636.06093159,95455305.52117124
2022-11-13,17020.0,17054.0,16610.0,16788.0,1882.26415655,31651557.67298033
2022-11-14,16788.0,17240.0,16263.0,16310.0,2703.91194662,44805424.83779014
2022-11-15,16300.0,17130.0,15784.0,16589.0,7964.34006887,131107433.15638667
2022-11-16,16586.0,17095.0,16511.0,16874.0,5633.3993478,94748658.96371272
2022-11-17,16875.0,16980.0,16371.0,16654.0,4035.80042365,67124003.07842049
2022-11-18,16655.0,16724.0,16412.0,16686.0,2458.66689134,40798407.3678592
2022-11-19,16687.0,16971.0,16540.0,16683.0,2673.28041964,44735014.87222866
2022-11-20,16683.0,16799.0,16548.0,16690.0,1377.3963971,22915049.49727197
2022-11-21,16687.0,16730.0,16169.0,16256.0,1827.05676561,30146812.13272863
2022-11-22,16250.0,16269.0,15479.0,15766.0,5633.48780213,89895700.57822777
2022-11-23,15757.0,16281.0,15613.0,16197.0,3718.55455894,59307307.73424489
2022-11-24,16199.0,16647.0,16150.0,16603.0,3505.29313128,57724023.97187176
2022-11-25,16594.0,16783.0,16456.0,16591.0,2141.4844617,35554800.47083982
2022-11-26,16589.0,16604.0,16339.0,16508.0,2043.43507991,33681206.51565954
2022-11-27,16511.0,16685.0,16387.0,16454.0,1503.64131011,24880061.80735411
2022-11-28,16451.0,16587.0,16402.0,16424.0,1189.79470656,19657793.62006634
2022-11-29,16420.0,16477.0,16004.0,16210.0,3254.70177817,52721057.74302705
2022-11-30,16205.0,16529.0,16102.0,16434.0,2310.87079583,37891426.71106061
2022-12-01,16437.0,17223.0,16430.0,17170.0,4442.42726142,75148643.69987874
2022-12-02,17166.0,17250.0,16864.0,16977.0,3207.29094124,54679090.52280308
2022-12-03,16976.0,17102.0,16800.0,17095.0,2329.03284999,39514684.67236047
2022-12-04,17095.0,17150.0,16868.0,16886.0,1177.01264514,19978096.02682509
2022-12-05,16893.0,17195.0,16890.0,17114.0,1603.5516013,27309686.22355773
2022-12-06,17113.0,17418.0,16879.0,16968.0,2251.51957602,38675081.75969733
2022-12-07,16968.0,17101.0,16914.0,17087.0,1303.37122474,22153981.25643491
2022-12-08,17091.0,17131.0,16736.0,16836.0,1185.39328287,19989294.75067295
2022-12-09,16838.0,17296.0,16734.0,17229.0,1724.69349744,29352089.49351883
2022-12-10,17229.0,17353.0,17073.0,17128.0,1226.70564841,21086447.15522596
2022-12-11,17129.0,17223.0,17100.0,17128.0,677.74180701,11629979.75670895
2022-12-12,17128.0,17264.0,17080.0,17091.0,1239.3577856,21260754.28053434
2022-12-13,17089.0,17240.0,16881.0,17209.0,1695.0565253,28829394.29717274
2022-12-14,17214.0,18106.0,17093.0,17772.0,3838.86501115,67583738.27462284
2022-12-15,17771.0,18373.0,17667.0,17803.0,3836.86554644,68878599.49332373
2022-12-16,17806.0,17853.0,17288.0,17362.0,1887.37172156,33096969.86534714
2022-12-17,17361.0,17525.0,16572.0,16633.0,2853.96835966,48489436.15799859
2022-12-18,16635.0,16794.0,16596.0,16781.0,1114.37024438,18605408.91468021
2022-12-19,16780.0,16850.0,16676.0,16749.0,695.99091766,11652790.08406023
2022-12-20,16744.0,16815.0,16293.0,16446.0,2157.44154575,35832677.0658115
2022-12-21,16441.0,17046.0,16402.0,16898.0,2115.97889225,35568516.77476086
2022-12-22,16899.0,16919.0,16719.0,16824.0,1618.76729861,27228580.25078123
2022-12-23,16823.0,16863.0,16570.0,16821.0,1946.30526969,32592711.40138364
2022-12-24,16821.0,16916.0,16750.0,16779.0,2138.4466876,35989871.71134709
2022-12-25,16779.0,16848.0,16779.0,16839.0,960.3266097,16160673.99795594
2022-12-26,16839.0,16850.0,16731.0,16828.0,717.96557265,12063361.8673137
2022-12-27,16828.0,16933.0,16801.0,16917.0,731.85697007,12332089.1762556
2022-12-28,16920.0,16961.0,16588.0,16700.0,2204.70406525,36948559.66644307
2022-12-29,16699.0,16772.0,16465.0,16540.0,2220.78816676,36912775.63568561
2022-12-30,16540.0,16650.0,16486.0,16628.0,1560.43976985,25891308.12469698
2022-12-31,16628.0,16650.0,16337.0,16603.0,2223.64394181,36739838.40983302
2023-01-01,16602.0,16627.0,16471.0,16528.0,602.43437164,9975485.43319987
2023-01-02,16530.0,16622.0,16496.0,16615.0,473.83273801,7844658.44461396
2023-01-03,16615.0,16782.0,16552.0,16673.0,1046.7274368,17473645.53369128
2023-01-04,16668.0,16766.0,16605.0,16670.0,1388.07196613,23152055.82015808
2023-01-05,16673.0,16984.0,16652.0,16849.0,2038.03012252,34314100.12748372
2023-01-06,16847.0,16871.0,16755.0,16826.0,1131.61941681,19038355.804113
2023-01-07,16826.0,17024.0,16669.0,16950.0,1738.57975267,29269750.91293056
2023-01-08,16951.0,16975.0,16907.0,16945.0,523.75442441,8869690.7199632
2023-01-09,16946.0,17163.0,16915.0,17119.0,816.57209307,13867475.07245809
2023-01-10,17124.0,17393.0,17108.0,17179.0,2213.34824624,38150628.90989102
2023-01-11,17177.0,17490.0,17147.0,17446.0,1354.43514717,23416431.88408836
2023-01-12,17448.0,17992.0,17318.0,17930.0,1904.45231601,33394099.41848628
2023-01-13,17948.0,19114.0,17911.0,18853.0,5124.55845338,94534279.98229387
2023-01-14,18852.0,19991.0,18720.0,19931.0,3765.2742592,72553342.69577755
2023-01-15,19936.0,21247.0,19895.0,20960.0,6843.48563958,142177255.7242725
2023-01-16,20961.0,21052.0,20549.0,20885.0,1352.72025796,28114703.54839229
2023-01-17,20879.0,21456.0,20634.0,21189.0,3236.95717404,68177443.51186176
2023-01-18,21186.0,21594.0,20863.0,21134.0,2302.39736137,48839050.1098674
2023-01-19,21136.0,21377.0,21115.0,21307.0,241.25088752,5131840.24559311
