close_time,open,high,low,close,volume,quote_volume
2019-06-02,268.37,274.86,260.88,264.56,33250.87175678,8886850.385528306
2019-06-03,264.04,274.7,264.04,269.42,29983.92914928,8083922.116488328
2019-06-04,269.28,270.36,247.11,249.5,58280.61385412,15086412.610736093
2019-06-05,249.16,250.99,232.2,240.66,84443.34629631,20507357.538481932
2019-06-06,240.97,249.3,237.66,246.18,36219.99695352,8829637.672086228
2019-06-07,245.57,251.22,235.33,249.46,35857.12839537,8727654.42985544
2019-06-08,249.55,254.57,244.92,249.35,37517.33580713,9342311.361195166
2019-06-09,249.35,250.96,241.57,244.43,13387.45833904,3296334.6661927174
2019-06-10,244.1,245.71,223.0,231.73,41000.22754821,9601556.48379731
2019-06-11,231.27,248.72,227.47,247.81,45932.99182984,11044890.533389982
2019-06-12,247.85,249.53,236.91,245.25,34469.85181008,8380162.013267508
2019-06-13,245.46,263.68,243.0,262.54,55066.351589339996,13973200.66587471
2019-06-14,262.73,264.5,254.18,255.14,45755.44421973,11871318.734976266
2019-06-15,255.45,266.29,252.33,263.71,32537.84553095,8376996.734605458
2019-06-16,263.75,273.64,261.71,269.29,41920.38776954,11163045.573730765
2019-06-17,269.27,279.2,263.2,268.19,54571.38090761,14785816.882408839
2019-06-18,268.41,275.83,267.65,273.94,48515.99718946,13206038.975449024
2019-06-19,273.74,274.03,260.58,264.24,66608.95788934,17753776.48639536
2019-06-20,264.17,270.35,263.41,269.0,35116.83753624,9378984.437380154
2019-06-21,268.99,274.55,266.38,272.01,24260.1436092,6543692.003493327
2019-06-22,272.21,297.1,272.21,295.93,76531.62270544,21970997.45969859
2019-06-23,296.14,315.4,293.39,308.32,74649.8859373,22785537.940213844
2019-06-24,308.87,318.28,303.59,306.39,35864.91884099,11139276.97485051
2019-06-25,305.93,313.42,295.38,310.98,39693.00634525,12159836.026045814
2019-06-26,311.12,317.55,305.81,316.88,30190.74105347,9418107.72333735
2019-06-27,316.26,363.18,310.0,334.78,159911.94085667,53935734.34495568
2019-06-28,334.49,343.44,274.23,293.57,163007.01059287,49829230.76947511
2019-06-29,293.78,312.77,288.0,309.87,65948.84294533,19886139.97417841
2019-06-30,309.28,323.8,291.12,318.0,52950.63444553,16129313.636273412
2019-07-01,317.0,323.0,285.77,289.95,54441.61216273,16440738.190662261
2019-07-02,290.45,301.28,261.38,293.81,70290.00209257,20048610.2779822
2019-07-03,293.68,296.09,271.03,291.36,74730.90742834,21012788.942191135
2019-07-04,291.59,303.5,289.46,301.98,48553.48603399,14326752.540722976
2019-07-05,302.19,304.0,280.28,282.77,33617.75817099,9857402.504484786
2019-07-06,282.32,295.17,280.0,287.95,48662.49610145,14016022.613008019
2019-07-07,287.76,298.16,285.05,287.65,23826.32483238,6950382.059163794
2019-07-08,287.65,310.7,284.01,306.59,41322.68045594,12363199.927165668
2019-07-09,306.9,315.0,302.38,313.21,43928.42860645,13577079.20393816
2019-07-10,313.11,318.7,302.95,307.6,66071.21619258,20596166.31514536
2019-07-11,307.38,314.98,280.19,288.73,82533.52573904,24489003.944284983
2019-07-12,288.18,288.18,262.02,269.01,65474.017342,17784947.531668235
2019-07-13,268.79,279.67,265.91,275.66,39319.87584205,10745418.046793086
2019-07-14,275.67,275.9,261.97,269.06,27994.80859494,7538464.1622279575
2019-07-15,269.23,269.84,191.91,225.89,102718.18570541,24411034.181963917
2019-07-16,226.25,235.76,202.27,228.65,91581.01642943,20402903.526172545
2019-07-17,228.29,234.68,190.41,198.44,110218.26859884,23077129.20362504
2019-07-18,198.7,220.0,192.01,211.47,77366.97509622,15930122.88088044
2019-07-19,211.82,230.01,206.32,226.03,54696.7310543,11987621.571117243
2019-07-20,226.1,226.66,213.15,221.34,37737.84155529,8291846.942491966
2019-07-21,221.42,236.52,220.35,228.66,30788.81428756,7027149.853638324
2019-07-22,228.11,229.78,217.24,225.28,18006.45677666,4015229.2775077843
2019-07-23,226.15,228.3,211.34,217.13,42402.26644115,9298241.148649303
2019-07-24,216.75,219.23,208.5,211.96,29539.60810734,6298231.492621592
2019-07-25,211.99,218.22,200.59,216.57,56469.58973319,11782631.924691822
2019-07-26,216.48,226.0,215.51,219.17,21710.10765119,4804951.782204304
2019-07-27,219.09,220.87,212.51,219.21,21607.758097,4685417.909642516
2019-07-28,218.89,223.74,202.01,206.88,35797.79285221,7517504.500515703
2019-07-29,207.51,213.34,197.81,211.14,22667.40485045,4660507.416290744
2019-07-30,211.48,215.49,205.51,210.81,19892.38363137,4178814.134498464
2019-07-31,211.24,214.89,204.08,209.81,14993.63471117,3144619.4739873717
2019-08-01,209.65,218.9,209.65,218.68,23170.60114657,4976507.350638426
